"פראנקפורט ענ""מ"	2925533
טשיקאגא	4887398
זיטאמעיר	-1
הלברשטאט	-1
ברינא	3078610
קריובה	-1
לונדאן	2643743
כאזאבאלנכא	2553604
קושטדינא	-1
ווירונא	3164527
מאזעסוויללע	-1
נס ציונה	-1
סינסיננאטי	-1
ריג'יו	-1
סבייוניטה	-1
צאר לביצא	2553604
סלאפקאוויץ	-1
קאניגבערג	554234
אמשרטדם	2759794
ש' פרוינד	761168
פשעמעשל	761168
בית השטה	295458
אוהעל	-1
נייא וויט	2863840
ס' פעטרבורג	498817
הוראדנה	627904
ייאסי	675810
פרנקפורט א'מ	2925533
סאמאש איוואר	677429
פרנקפורט-מאין	2925533
הומנא	-1
טיהינגין	-1
פעטרבורג	498817
עססלינגען	-1
קנטאבריגיא קמבריג'	-1
ברעסלואי	3081368
שכונת ברוכוב	-1
קהיר מצרים	360630
ליוורנא	-1
זסלב בעיר מיידן	-1
מיניאפוליס	-1
מונקאטץ	700646
פאדגארזא אצל קראקא	3094802
בילוגרייא	775922
זאמאשט	753866
קייב	703448
קאזאבלאנקא	2553604
אראדע	671768
ברלין - שנברג	-1
אוטרעכט	2745912
בלטימור	4347778
הומננה	-1
קאלאזשוואר	-1
בעטושאני	-1
נען	294135
ולוצלבק	-1
ריווא די טרינטו	-1
"ריווא דטרי""נט"	-1
יעוופאטורייא	688105
בית אלפא	-1
ווישא עליונה רומעני	-1
דיטרויט	-1
מקומות שונים	-1
אדעססע	698740
פראנקפורט א' מיין	2925533
נוי יארק	-1
קלוזש קלוזענבורג	681290
אדיססא	698740
אודיססא	698740
ארם-צובה	-1
גלזגוי	-1
בעקלעאן רומעניען	-1
פטרוגארד	498817
בילוגארדו	792680
פרזעמישלא	761168
קושאטנדינא	-1
עין גב	-1
עין חרד	-1
אוסטרוב-מזוב	-1
קאלומיא	-1
טרנופול	691650
באוטצן	2951881
ברוקלין-ניו יארק	-1
סעגעד	-1
מאראמראשסיגעט	667227
רוסין	864492
תל אביב יפו	-1
העמק	-1
לישבונה	2267057
"פרנקפורט א""מ"	2925533
קראסניבראד	-1
איפטוריה	688105
טאלשווא	-1
טשערנאוויטש	-1
פראנקפורט ענ' מיין	2925533
דרהאביטש	709611
בית-אלפא	-1
טשקנט	-1
יעקאטיערינאסלאוו	709930
פרנקפורט א מאין	2925533
סעאני	-1
באלעחוב	711850
סט' לואיס מא'	-1
ווארשאויא	756135
בארטפלד	-1
מיעלעץ	-1
פודגורזה	-1
וארשוי	756135
"פיעטרקוב נ""נ קראנענבערג"	-1
סילאדישאמלוי	-1
דיהר פורט	-1
יאסע	675810
בראטיסלאווא	3060972
דראהעביטש	709611
בילגרורייא	775922
רודגס	8428489
עין-חרוד	-1
בואינוס אירס	3435910
וארשויא	756135
ראפטשיטץ	709611
ואיצן	-1
ליאורנא	-1
קלוז קלויזענבורג	681290
זאלצבאך	-1
פראנקפורט א' מאין	2925533
"ש""א אויהעלי"	-1
קיפטון	3369157
בלגוריי	775922
קושיצה	724443
אורטונה	-1
בהמבורג	2911298
אדיסא	698740
פרנקפורט א. מ.	3094802
טלז	593926
לענינגראד	498817
באזיל	-1
סט' פעטערבורג	498817
סנקט פטרבורג	498817
ווירסאילליס	-1
בילסק-פודל	-1
ברעסלווא	3081368
ברעסלו	3081368
ריא די ז'נירו	-1
בארדיוב סלאוואקיי	-1
רביבים	-1
גוריציא	6541866
בעקלען רומעניען	-1
ריא דע זשאניירא	-1
גראדנא	627904
באיא-מארע	-1
יאסטרזאמב	-1
פעטראקאוו	-1
נאווי דוואר	-1
קורץ	-1
לוס אנגיליס	-1
אונצדארף	-1
סאן פראנציסקא	5391959
אופענבאך	6559110
סעקעלהיד	-1
קלוזש רומניה	681290
עדינבורג	2650225
קולימיה	-1
בולגורייא	775922
ייוופאטוריאה	688105
ווילהרמרשדארץ	-1
ירסלב	770380
רעננה	-1
דוה	-1
קאזניץ	756135
"ראשל""צ"	-1
קישיניעב	-1
סטניסלבוב	707471
קוברין	-1
כנרת	-1
מילוואקי	-1
נוארק	-1
מזיעראוב	-1
אורה	293976
סילאדי שאמלויא	-1
ווראנוב נ.ט.	-1
"ווראנוב נ""ט"	-1
שיאאוליי	-1
וילקבישקיס	-1
אוטריכט	2745912
סאספאלא	-1
אויבער-ווישא	-1
פוזנא	3088171
באזליאה	-1
שכונת בורוכוב	-1
חוסט אונגריה	-1
פאשאן פרעסבורג	3060972
טארנאפל	691650
זולקאוויא	-1
לאמזשע	766027
גראדנע	627904
סטאניסלאוואוו	707471
סאנטא פע	-1
ראוונע	695594
דפוס פועלי ציון	-1
משקאלץ	717582
קלויוענבורג	681290
סילאדישאמלויא	-1
ווינסטעד	-1
נובי-זמקי	-1
דיהרנפוט	-1
בורגאז	-1
נוייורק	-1
גור קאלוואריע	756135
שפיים	-1
ווראנוב נ' ט'	-1
קידאן ליטא	598272
נו יארק	-1
זאלעשטשיק	-1
מונקאטאש	700646
טורדאששין	-1
הענויא	-1
רמת דוד	-1
רמת-דוד	-1
לידן	2751773
בגדאד?	98182
זאלישטשקי	-1
ריו ד'זנירו	-1
תל-חי	-1
סאנקט פעטערסבורג	498817
שטעטין	-1
פהילאדעלפיע	-1
דעסיא	-1
שטרסבורג	2973783
באזל	-1
קארלסרועה	2892794
בזליאה	-1
וייען	-1
ברמן	-1
קונסטנטינופלה	-1
קוטן	-1
האלבערשטאטט	-1
גרמניה	-1
זסלאב	-1
טשערנאוועץ	-1
וואנדעזבעק	-1
"לי""דא"	2751773
יאזעפאף	-1
ויאנה	-1
קאנטבריגיא	-1
אוזהאראד אונגוואר	690548
וירונא	3164527
בלטימארי	4347778
לווורנו	-1
נייאוויט	2863840
פרעמישלה	761168
שרימם	-1
אלגזאיר	-1
וויניצע	3164603
ר.ס.פ.ס.ר.	524901
בודאפעטשט	3054643
ראוונא	695594
גאלגוי	-1
קיעב	703448
ווילנע ניו יארק	-1
דיהרפורט	-1
קעשנעוו	-1
מאסקווע בארקאוו מינסק	524901
שערעשעוו	-1
סאנט פטרסבורג	498817
קאלאניע מאוריציא	-1
מאסקווא	524901
בערן	3164527
פטעראגראד	498817
לידז	2644688
כארקאוו קיעוו	706483
כארקאוו אדעס	706483
קיעוו כארקאוו	703448
קיעוו עארקאוו	703448
נוי-יארק	-1
האוואנא	3553478
סווענציאן	-1
שיקאקא	4887398
כארקוב	706483
בנדין	-1
קאטערינאסלאוו	709930
מאסקווע כארקאוו מינסק	524901
קאנסטאנטין	-1
ווארשא שדה לבן	712165
בארדיטשעוו	712441
רוס. און פוילן	-1
ליטא	-1
מענדאסא	3844421
בוקורשטי	683506
ליטע	-1
קישיניאב	-1
בירעבידזשאנ	-1
אדדעסא	698740
מ' גאלדפארב	756135
לעטלאנד	-1
פילאדעלפיע	-1
קאפענהאגן	-1
חארקאוו	706483
שטאקהאלם	2673730
זאגלעמביע	-1
פיעטערקוב	-1
כארקוו אדעס	706483
שט. בירעבידזשאן	-1
בואנוס איירעס	3435910
ווראשע	756135
פולטוסק	-1
אסטראוו	-1
אמשטילודם	2759794
קראקויא	3094802
"ל""מ שטיין"	4887398
נאדבורנא	700507
הארטפארד קאננ.	-1
וולאצלאוועק	-1
האראדענקע	-1
קייפטאון	3369157
מאנטעווידעא	3441575
דענווער	5419384
קעשיניב	-1
בערדיטשוב	712441
ראדאם	760778
יערושאלאים	-1
ליבוי	-1
דרעדזדען	2935022
בערדיטשעוו	712441
טשענסטחאוו	7532537
ביליסטאק	776069
טארנע	757026
ראדום	760778
לאמזע	766027
וויילנא	593116
באסטאן מאס	4930956
באלחוב	711850
פאשאני	3060972
בענדער	-1
לאנדון	2643743
לאז אנדזשעלעס	-1
קאצק	768861
לאס אנדשזעללעס	-1
בוטשטאט	-1
סעינט פאול מינג.	-1
מאהלעוו פאד	-1
באזעל	-1
אלעקסאנדריע מצרים	347342
אלעקסאנדריא	347342
פהילאדעלפיא	-1
בועניאס-איירעס	3435910
מלאווא	-1
"י""ל מארגענשטערן"	756135
י' גיטלין	756135
נאוואגרודאק	-1
טאראנטא קאנארע	6167865
פרעמישלאן	-1
פריסטיק	-1
קאמענעץ-פאדאלסק	-1
בעלץ	618605
וילנע	593116
סאראטאוו	-1
שיקאגו	4887398
אופי בך	6559110
דיא האאג	2747373
וואלקאוויסק	620391
יעקטארינאסלאוו	709930
יפו תל אביב	-1
פאדגורשע	-1
סינסינעטי	-1
תל-אביב - יפו	-1
יפו תל-אביב	-1
ווילקאווישקי	-1
פטרוקוב	-1
פיעטרבורג	498817
ס' פעטערבורג	498817
ס'-פעטערבורג	498817
קבנא	598316
רדלהיים	-1
דאנציק	3099434
אנווערס	2803138
"באלטימאר מ""ד"	4347778
טוקומאן	-1
באקו	-1
קאוונאס	598316
פאלעסטינע	-1
יעקאטערינאלאוו	709930
בירעבידזאנ	-1
קאנין	-1
פעטערסאן	-1
קיעעו	703448
קיעו	703448
ל' גערשעל	-1
פראנקאפורט דאדר	2925535
נייאוויד אם רהיין	2863840
הומעננע	-1
פערעיאסלאוו	-1
לטביה	-1
האאג	2747373
קרעמעניץ	-1
פשעמשעשל	761168
מוסקווה	524901
איישישאק	599614
ווילמינגטאן	-1
פשעמשיל	761168
"ס""ט פעטבורג"	498817
ראם	593116
סאנטיאגא דע טשילע	-1
פאלטאווע	696643
פעטרגראד	498817
ריא דע זשאנעירא	-1
ריא דע זשנעירא	-1
יעקטערינאסלאוו	709930
קיייוו	703448
סטאניסלאוו	707471
דינאבורג	-1
קוטנא	3094170
לאשצב	-1
פאדגורזשע	-1
מאנטריעאל	6077243
זלאטשאוו	686896
קעדאיניאי	598272
זיטמאיר	-1
סימפעראפאל	693805
יענא	2895044
אליקא	-1
ברידטשוב	712441
אקראן	-1
מקנאס	2542715
מאקאוו	-1
נדבורנא	700507
קאירה	360630
צינצינאטי	-1
הענווא	-1
ווילמרש דורף	-1
"פראנקפורט ע""נ"	2925533
זיטמיר	-1
תל אביב?	-1
גינובה	-1
עכו	295721
פ'ליפפופולי	728193
יוזעפעף	-1
צ'נסטוכוב	7532537
ניקלשבורג	3070720
מארראק'יס	6547285
קוסטאנטינופלה	-1
בראנקס	-1
סופייאה	727011
וויען אונד בודאפעסט	3054643
לוזן-ברלין	-1
סמירנה	311046
קעזמארק	724503
מאזעסוויל	-1
אויפשט	-1
טאשנאד	-1
נ. י.	-1
אסטראווא	-1
פשמשיל	761168
פרדס חנה	-1
עין החורש	-1
רחבות	-1
פראג אונד ברעסלויא	3081368
בתלם חצר כנרת	-1
יבנאל	-1
ברוקלין נ.י.	-1
וואשינגטאן די. סי.	-1
העלסינגפארס	-1
שאוול	-1
ארץ ישראל	-1
יגור	293248
שדה אליהו	-1
עינת	-1
דובלין	-1
דברצן	721472
אירקוטסק	2023469
הולל	-1
זכרון יעקב	-1
קזבלנקה	2553604
נאווהרדק	-1
דפנה	-1
גבת	-1
בואנוס איירס	3435910
דגניה א	-1
גרויסווארדיין	671768
אלעקסאט	-1
יאזלוויץ	-1
גראנינגען	2755251
אשדות יעקב	295624
חרבין	-1
חברון	-1
מדרס	-1
מעזובוז	-1
לאדי	6540114
יבנה	293857
סאקועני	-1
בואנוס אירס	3435910
ארגיל	-1
לוגנסק	-1
מאהליב	-1
פטרסבורג	498817
מולדת	-1
מזרע	-1
לנדסברג	-1
פערנוואלד	-1
מינכן	-1
כפר גדעון	-1
אפטא	763121
ניצנים	294011
נצנים	294011
וישניוביץ	-1
פלעשען	-1
שיבינינגן	2747599
חניתה	-1
מצר	-1
בוריסלב	-1
קרית חיים	-1
קלגרי	5913490
קדימה	-1
סיני	-1
בומביי	-1
קליולנד	-1
אוסטריה	-1
רמלה	-1
בלצי	618605
בלצה	618605
איראן	112931
גדות	-1
כפר המכבי	-1
גבעת חיים	-1
עדענבורג	3045190
הקריה	294875
פונה	-1
סאסנאווצע	-1
גריבה	-1
מכסיקו	3530597
נאשעלסק	-1
סלבקוב	-1
פאביאניץ	-1
יסי	-1
עפולה	-1
בוברויסק	630468
פרנולד	-1
בוגוטה	-1
אביחיל	-1
שריד	-1
טנהויזן	-1
ווינדסהיים	-1
פראנקפורט דאודר	2925535
ברטיסלבה	3060972
ניצא	2990440
רמת הכובש	-1
שמיר	-1
סמרגון	-1
איכנהויזן	-1
פרוסטיץ	3067421
גוטבורג	2711537
ביינא	-1
"כפר חב""ד"	-1
גלייוויץ	-1
לישבואה	2267057
חלב	-1
צפרו	-1
קוסטא	-1
טיענצזין	-1
שומלה	-1
אלומות	295708
הבונים	-1
וויסבאדן	2809346
לינץ	-1
כזבלנכה	2553604
תל יוסף	-1
תל יצחק	-1
אוגסבורג	-1
סאן פאולו	-1
סדום	-1
שארוואר	-1
פולדא	2923822
תל אל כביר	-1
קפואה	3180601
תל קציר	-1
הר הכרמל	-1
כפר רופין	294516
ברוסה	-1
הסוללים	-1
כפר מסריק	-1
מחנים	294384
ניר דוד	-1
כפר יחזקאל	-1
עין שמר	-1
קייוסטינדיל	-1
לוזן	2659994
אצפהאן	418863
סלוניקי	734077
פינטשוב	762201
קאנישא	-1
בזל	-1
נחל שורק	-1
אופיר	-1
בשן	-1
חורב	-1
לבנון	-1
שעיר	-1
פלשת	-1
שכם	-1
חריבה	-1
כחלת	-1
עצלה	-1
סככה	-1
יריחו	-1
דוק	-1
כוזבא	-1
אחזר	-1
קדרון	293852
נטף	-1
חורון	-1
קובעה	-1
גריזים	-1
ברוך	-1
רעמסס	-1
סכות	-1
אתם	-1
גשן	-1
עילם	-1
אדום	-1
לד	-1
אפריקי	-1
נילוס	-1
קפיטולין	-1
ארנון	-1
חירות	-1
מגדול	-1
פיתום	-1
קטרון	-1
מוריה	-1
עזה	-1
צר	-1
כנען	-1
ירדן	-1
מוסרה	-1
כוב	-1
מרה	-1
חצרות	-1
מסה	-1
מריבה	-1
קיסריון	-1
פניס	-1
גלעד	-1
עמרה	-1
נסי	-1
מדין	-1
אמאוס	-1
יהודה	-1
רפידים	-1
שילה	-1
תבור	-1
כרמל	-1
אספמיא	-1
לדקיא	-1
מואב	-1
עיבל	-1
פרת	-1
חרן	-1
סכנין	293655
קיסרין	-1
צידון	-1
אסיא	-1
צפורי	-1
אנטוכיא	323779
ערב	-1
סוריה	-1
סמבטיון	-1
שיחין	-1
קבריאל	-1
תואי	-1
אובל	-1
חדקל	-1
תרבקנא	-1
כבר	-1
נינוה	-1
שטים	-1
גליל	-1
ברבריה	-1
קלבריה	-1
מסופוטמיה	-1
תבאיס	-1
סוסיתא	-1
קציא	-1
אבליעה	-1
קרדניא	-1
ערבו	-1
גנזק	-1
מדי	-1
מזגה	-1
ערביא	-1
מקדוניה	-1
איסוגיא	-1
איסונא	-1
פרס	-1
תרקיה	-1
אסיה	-1
חדיב	-1
גרמנקיא	-1
הלס	-1
טרסיס	299817
דרדניא	-1
אדסה	-1
נציבין	-1
אקטספון	-1
רסן	-1
ארקא	-1
ארוד	-1
חמץ	-1
פיפניא	-1
קלרהי	-1
חצרמות	-1
משא	-1
בורסיף	-1
עי	-1
קדש	-1
חצור	-1
חמת	-1
שנער	-1
אלסר	-1
אליותרופוליס	-1
פארן	-1
ממרא	-1
צדק	-1
קרתגו	-1
חלוצה	-1
בטנה	-1
סין	-1
אלוש	-1
גליה	-1
צער	-1
גרר	-1
גרריקי	-1
גלגל	-1
נב	-1
גבעון	-1
יון	-1
יראה	-1
שלם	-1
תדמור	-1
טריא	-1
אשכול	-1
דור	295317
דנה	-1
ממלח	-1
אנטיפטרס	-1
דרום	-1
גבעה	-1
ביתר	-1
צרדה	-1
שושן	-1
קפדקיא	-1
לוז	-1
גיחון	-1
בקע	-1
גדורה	-1
חגר	-1
סימוניא	-1
אפרת	-1
בצרה	-1
תמנה	293390
עפרים	-1
פניקיה	-1
פלסטיני	-1
נא	-1
גרס	-1
צנברי	-1
זבוד	-1
אכסלו	-1
יזרעאל	-1
תנעם	-1
נעים	-1
לחי	-1
מכתש	-1
גניסר	-1
אטד	-1
דן	295356
אשור	-1
שומרון	-1
רמה	-1
אשדוד	-1
עקרון	-1
דותן	-1
נרות	-1
עמון	-1
שילוח	-1
חבתא	-1
אושא	-1
פונטוס	-1
בנימין	-1
ידפת	-1
גמלא	-1
גדור	-1
חדיד	-1
אונו	-1
מחוז	-1
סבסטי	-1
שטה	-1
צלמונה	-1
פרוחא	-1
אילים	-1
תרצה	-1
חלח	-1
חבור	-1
גוזן	-1
כוש	-1
מצפה	-1
זפרין	-1
מודיעין	-1
ערד	-1
בורו	-1
אכיה	-1
אולם	-1
חדרך	-1
מנוחה	-1
חשבון	-1
עשתרות	-1
חרמה	-1
אשקלון	295620
פעור	-1
ישראל	-1
צופים	-1
ארם	-1
כזיב	-1
געתון	-1
כברתא	-1
עיתא	-1
ממציא	-1
עכתא	-1
כורי	-1
יתר	-1
אבצל	-1
ברעשתא	-1
לולא	-1
מסב	-1
ספנתא	-1
עיון	-1
יקנת	-1
רקם	-1
טרכונא	-1
יבקא	-1
זרד	-1
סכותא	-1
נמרים	-1
זיזא	-1
גיאה	-1
פטולמאיס	-1
גמר	-1
מגוג	-1
תובל	-1
מאוריטניה	-1
טבעון	293823
עברים	-1
נבו	-1
פסגה	-1
סופני	-1
שוכו	-1
זנוח	-1
פתגתא	-1
פלגתא	-1
שאב	-1
צרעה	293025
אשתאול	-1
ענתות	-1
אבלין	-1
דפני	-1
כבול	-1
שרון	-1
חפר	-1
ישימון	-1
סרונגין	-1
יובל	-1
נהרדעא	-1
ציתור	-1
קעילה	-1
נוה	-1
נטופה	-1
ישוב	-1
פטרס	-1
רגב	-1
מרון	-1
עזקה	-1
פיגא	-1
אמנה	-1
קפלריא	-1
ערדסקס	-1
צור	-1
צייר	-1
גשמי	-1
זיזון	-1
דנב	-1
שצת	-1
בצת	-1
חניתא	-1
אמון	-1
מזי	-1
עינוש	-1
דמבר	-1
יערוט	-1
חספיא	-1
כור	-1
תפניא	-1
מספר	-1
עולשתא	-1
קנת	-1
רפיח	-1
קיליקיה	-1
גדרה	-1
דיבון	-1
רמתא	-1
טובינא	-1
אבל	-1
תקוע	-1
אריח	-1
יאני	-1
אימה	-1
רכפא	-1
מזגא	-1
מגדל	294214
גדר	-1
טרפליס	-1
חקר	-1
סרטבא	-1
גרפינא	-1
חורן	-1
עפל	-1
בירי	-1
חופה	-1
פקיעין	295379
צלצח	-1
רמון	-1
גלים	-1
קטנתא	-1
סמכו	-1
בצר	-1
רמות	-1
גולן	-1
גדיא	-1
ארני	-1
מכמס	-1
כרזין	-1
שלומי	293522
נמרי	-1
ברתותא	-1
בדן	-1
עזני	-1
דמין	-1
לבנן	-1
נגב	-1
תרעין	-1
צלמין	-1
עיתלו	-1
שפרעם	-1
גת	-1
אררט	-1
מף	-1
לוב	-1
תחפנחס	-1
סור	-1
יהץ	-1
הרודיס	-1
שיאון	-1
חרמון	-1
שריון	-1
שניר	-1
לוחית	-1
עגלתין	-1
גזר	-1
חרמת	-1
סרמטיה	-1
כוכבא	-1
לאט	-1
נף	-1
ממפיס	-1
חפנס	-1
סרקני	-1
הליופוליס	-1
יהושפט	-1
פילא	-1
סלוקיה	-1
סקיליא	-1
קרקדוניא	-1
הדו	-1
חרת	-1
זיף	-1
ירמוך	-1
קרמיון	-1
מבוא	-1
מלפה	-1
דורא	-1
ציקלג	-1
אדריאס	-1
תפל	-1
אדרעי	-1
יעזר	-1
מרום	-1
גדלי	-1
נפוליס	-1
פישון	-1
ערוער	-1
אתונה	-1
ארמניה	-1
קפריסין	-1
חלמיש	-1
נערן	-1
ביש	-1
גפנא	-1
גבתון	-1
עיטם	-1
פתור	-1
בשור	-1
כשדים	-1
שבא	-1
צען	-1
סונה	-1
גבל	-1
ספרד	-1
צרפת	-1
תוגרמה	-1
אדמה	-1
חלבון	-1
מתנה	-1
תבערה	-1
מלגה	-1
פמארש	-1
אלמריה	2521886
פומבדיתא	-1
סורא	-1
אלבוס	-1
סביליה	-1
אנדלוסיה	-1
לוסנה	6357233
דניה	-1
מחסיא	-1
תאכרנה	-1
מורון	-1
פלגנה	-1
אסיחה	-1
רונדה	-1
ריה	-1
ינוח	-1
אוסונה	-1
קורדובה	2519240
פרפר	-1
אסטפה	-1
אובדה	-1
לורקה	-1
באלס	-1
אנתקירה	-1
חוילה	-1
ארח'ונה	-1
שמנתאן	-1
מיפעת	-1
שיחור	-1
חניל	-1
חאן	-1
מונייקר	-1
אגלים	-1
ספרוים	-1
שערים	-1
מרתים	-1
יגבהה	-1
בזק	-1
טלאים	-1
קישון	-1
בעז	-1
יכין	-1
לחלח	-1
כלח	-1
עשק	-1
שטנה	-1
חנס	-1
פתרוס	-1
נוד	-1
לארדה	-1
מגרון	-1
נטעים	-1
אורלאן	-1
טור	-1
רקת	-1
קביה	-1
צריתא	-1
הוצל	-1
טנס	-1
נהרים	-1
צלע	-1
דימון	-1
כתפי	-1
ניות	-1
תרשיש	-1
תימן	-1
מרוז	-1
לכיש	-1
מרשה	-1
מחוזא	-1
גרב	-1
קירואן	-1
יבוק	-1
ארבאל	-1
גותיא	-1
פלואיס	-1
דורמיס	-1
רבלה	-1
אימים	-1
צנעא	-1
גולגל	-1
אע'לב	-1
קמוניה	-1
פסטאט	360630
אנטליה	-1
תניס	-1
דמיאט	358048
צהרגת	-1
רום	-1
מריוט	-1
ברני	-1
ששך	-1
פו	-1
אוריה	-1
גאטה	-1
בנונטו	-1
ונוסה	-1
אוטרנטו	-1
אפוליה	-1
בוקלאון	-1
ברי	-1
פויה	-1
טרנטו	3165243
סיציליה	2523119
בבילון	-1
אמלפי	-1
נרבון	2990919
אנקונה	6542126
פלרמו	2523920
לומברדיה	-1
שור	-1
עדלם	-1
ארפד	-1
רכל	-1
יבנית	-1
נצרת	-1
פנואל	-1
הרא	-1
יהוד	-1
מעזיה	-1
מדמנה	-1
סנסנה	-1
סלא	-1
פרוים	-1
לוד	-1
פדן	-1
שבע	-1
נחליאל	-1
שונם	-1
ענם	-1
חם	-1
צין	-1
רמתים	-1
גלבע	-1
עפר	-1
יבוס	-1
משרקה	-1
דנהבה	-1
עוית	-1
פעו	-1
און	-1
עמק	-1
צלמון	-1
לשם	-1
מעריה	-1
מפשטה	-1
עילבו	-1
קנה	-1
מגדו	-1
לבן	-1
אופז	-1
מנית	-1
דמסית	-1
מידבא	-1
מכור	-1
צבועים	-1
תפוח	-1
געש	-1
חסר	-1
סרת	-1
מהנהי	-1
סרסן	-1
ארודין	-1
בארי	-1
טורוס	-1
תרען	-1
לכה	-1
שבעה	-1
בארות	-1
מלכה	-1
בוז	-1
חדשה	-1
אטיקה	-1
מרטיס	-1
רוסנו	-1
תיגולא	-1
פרחו	-1
אהוא	-1
צאנן	-1
חנוך	-1
אפטלופון	-1
סלנטו	-1
בריה	-1
שטרוגליון	-1
אשיניאד	-1
אסטרובילון	-1
פרוצפיה	-1
תפסח	-1
פרקונסין	-1
כפתור	-1
אזניה	-1
איממה	-1
מכה	-1
סליתי	-1
סן	-1
ריפתניא	-1
לואר	-1
איטיל	-1
דנובה	-1
יוניה	-1
כ'ראסאן	-1
טוסקנה	-1
גורגן	-1
יוב	-1
ספטימו	-1
טיצינו	-1
רון	-1
רינוס	-1
קמפניה	-1
טיבר	-1
דנמרק	-1
סבינו	-1
פוצימגנא	-1
פורטו	-1
אלבנו	-1
אריצה	-1
סרדיניה	-1
אסטורה	-1
גנובה	-1
כתים	-1
גוקר	-1
אמבואז	-1
סורנטו	-1
נפולי	3172394
אחמתא	-1
אאופידוס	-1
קנוסה	-1
קספין	-1
עפרון	-1
סקיתופוליס	-1
לישה	-1
דגון	-1
ליקו	-1
שמגן	-1
חברה	-1
שרשן	-1
סכתן	-1
דיון	-1
חשמון	-1
אפולוניה	-1
אנתדון	-1
רינוקורורה	-1
חורונים	-1
מיגה	-1
אולן	-1
פחל	-1
גרש	-1
קפירון	-1
דלון	-1
אלכסנדריון	-1
קוס	-1
פלוסין	-1
דלתא	-1
פיליפי	-1
אפסוס	-1
בריטניה	-1
הרודיון	-1
ברינדיזי	-1
מצדה	-1
אקטיון	-1
הורקניה	-1
לקדימון	-1
כספיה	-1
פקטולוס	-1
סירטס	-1
כרתים	258763
בוספורוס	-1
קדיס	-1
זבולון	-1
אשכנז	-1
סקסוניה	-1
סקוטלנד	-1
אילת	-1
לגריס	-1
כפיתור	-1
ניקופוליס	-1
הרקליופוליס	-1
אילון	-1
אנטוניה	-1
רומניא	-1
אדם	-1
צרתן	-1
סרקא	-1
מחולה	-1
ארחמו	-1
חצפית	-1
ביזנטיון	-1
קידנוס	-1
בקטריה	-1
בוטיה	-1
אולינתוס	-1
מיאוטיס	-1
לוקריס	-1
אגריגנטו	-1
טיגריס	-1
סטרנגה	-1
פרסיאקן	-1
אוקסידרקס	-1
סמירמיס	-1
אטלנטה	-1
דמטריה	-1
פרוס	-1
מסינה	-1
סירקוזה	-1
ביתיניה	-1
ניקומדיה	-1
קלמגנוס	-1
אורונטס	-1
גלטיה	-1
פומפי	-1
אלבניה	-1
איבריה	-1
קולוסאי	-1
קרינין	-1
קנטבריא	-1
טאורומניון	-1
טינדריס	-1
יעבץ	-1
תימא	-1
צבויים	-1
בירה	-1
חובה	-1
והב	-1
סופה	-1
גשור	-1
כות	-1
קרדו	-1
ראי	-1
מלונטי	-1
בתוליא	-1
קומון	-1
קדמות	-1
גירא	-1
שכנציב	-1
שבמה	-1
עזהר	-1
קיר	-1
פס	-1
גרמית	-1
סבא	-1
הרמן	-1
דולים	-1
אהרסן	-1
ססוניה	-1
גוציא	-1
פנטפוליס	-1
אנגליה	-1
מונקך	-1
נפרי	-1
גורו	-1
רדוניה	-1
אוסיה	-1
טלקי	-1
אלמניה	-1
חלחול	-1
עלמון	-1
גיחור	-1
חלון	-1
נאוסא	-1
הגינה	-1
שוירי	-1
קדר	-1
דומה	-1
כלנה	-1
יראון	-1
מקץ	-1
פוט	-1
עית	-1
סנה	-1
שבם	-1
נמרה	-1
עטרות	-1
עיה	-1
מכבנה	-1
נערה	-1
בוצץ	-1
געה	-1
אלף	-1
אלקוש	-1
מתקה	-1
עמעד	-1
אכד	-1
אבץ	-1
דלען	-1
תיץ	-1
כסולות	-1
מעון	-1
חילם	-1
תראלה	-1
דבשת	-1
מרעלה	-1
ענניה	-1
כון	-1
טבחת	-1
ירואל	-1
אפרים	-1
צמרים	-1
עדיתים	-1
חלתא	-1
קבצאל	-1
נעיאל	-1
לשע	-1
טבת	-1
כרית	-1
פולין	-1
כסלון	-1
רוסיה	-1
שכרונה	-1
עלטה	-1
אמריקה	-1
אכזיב	-1
אכזיבה	-1
חסדיה	-1
סבסטופול	694423
אירופה	-1
אפריקה	-1
מיסיסיפי	-1
הולנד	-1
וולין	-1
טטרב	-1
קבציאל	-1
בטלון	-1
קליבן	-1
בובריק	-1
יהופיץ	-1
סרחון	-1
דלפונה	-1
קוקז	-1
שוייץ	-1
טטרבקה	-1
טונידבקי	-1
פרוסיה	-1
מרוקו	-1
גליציה	-1
שטטין	-1
חרסון	-1
ארגנטינה	-1
וייקסל	-1
אמזונס	-1
מוקדון	-1
אינדיה	-1
ברוטי	-1
ניסבון	-1
פרוט	-1
טודלה	6359779
אברו	-1
פרדון	-1
פרדיונה	-1
קבצנסקי	-1
גלינק	-1
חלם	774558
אקרמן	-1
ירמוליניץ	-1
שרוגרד	-1
גרידינג	-1
ברשיד	-1
סיביר	-1
קישינב	-1
בלטה	-1
דניפרון	-1
פלדקירך	-1
רומניה	-1
קפוליה	-1
הינדיקי	-1
טימקוביץ	-1
מיר	-1
שריגרוד	-1
קבצנסק	-1
ברדיצ'ב	712441
שנפפנטל	-1
גטינגן	2918632
בולוניה	3181928
שודיה	-1
קנריים	-1
נורוגיה	-1
הרקולנאום	-1
טובולסק	-1
